,0.658574661,,,,,,1798129469,,,,6497.144796,33793.62896,,95240.37535
system,total cpu usage,,,,,,memory usage,,,,net/total,,dsk/total,
date/time,usr,sys,idl,wai,hiq,siq,used,buff,cach,free,recv,send,read,writ
2019/10/17 2:33,0.251,0.503,99.246,0,0,0,1816064000,91795456,3353731072,3128332288,5061,3904,0,0
2019/10/17 2:33,0.251,0,99.749,0,0,0,1816076288,91795456,3353735168,3128315904,5191,6867,0,0
2019/10/17 2:33,0.5,0.25,99,0.25,0,0,1816072192,91795456,3353739264,3128315904,4023,1745,0,49152
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1816072192,91795456,3353739264,3128315904,4479,4632,0,8192
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1816072192,91795456,3353739264,3128315904,3693,6290,0,0
2019/10/17 2:33,0.5,0.25,99.25,0,0,0,1816072192,91795456,3353739264,3128315904,3723,1961,0,0
2019/10/17 2:33,0.251,0.251,99.499,0,0,0,1816039424,91795456,3353739264,3128348672,3310,1900,0,0
2019/10/17 2:33,0.503,0.251,98.744,0.503,0,0,1816023040,91795456,3353739264,3128365056,4728,3539,0,57344
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1815896064,91795456,3353739264,3128492032,4457,1958,0,212992
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1815896064,91795456,3353739264,3128492032,3725,2187,0,0
2019/10/17 2:33,0.754,0.251,98.995,0,0,0,1815875584,91795456,3353743360,3128508416,5586,6899,0,0
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1815986176,91795456,3353743360,3128397824,3807,1939,0,0
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1815986176,91795456,3353743360,3128397824,3112,1745,0,0
2019/10/17 2:33,0.501,0.251,98.747,0.501,0,0,1815977984,91795456,3353743360,3128406016,4085,2422,0,131072
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1815977984,91795456,3353743360,3128406016,3657,1869,0,0
2019/10/17 2:33,0.251,0.251,99.497,0,0,0,1815851008,91795456,3353743360,3128532992,3112,1745,0,0
2019/10/17 2:33,0.505,0.253,99.242,0,0,0,1815851008,91795456,3353743360,3128532992,26580,14666,0,237568
2019/10/17 2:33,0.501,0.251,98.997,0,0,0.251,1815851008,91795456,3353759744,3128516608,4262,1960,0,8192
2019/10/17 2:33,3.741,0.748,95.012,0.499,0,0,1816158208,91795456,3353763840,3128205312,33258,672796,0,278528
2019/10/17 2:33,0.501,0.251,99.248,0,0,0,1816264704,91795456,3353784320,3128078336,2034,934,0,0
