,0.676119403,,,,,,1781383209,,,,5810.940299,27248.00995,,97134.49044
system,total cpu usage,,,,,,memory usage,,,,net/total,,dsk/total,
date/time,usr,sys,idl,wai,hiq,siq,used,buff,cach,free,recv,send,read,writ
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794605056,91770880,3325706240,3177840640,3112,1787,0,0
2019/10/16 21:52,0.5,0.5,98.5,0.5,0,0,1794605056,91770880,3325706240,3177840640,4086,2380,0,90112
2019/10/16 21:52,0.252,0.252,99.496,0,0,0,1794596864,91770880,3325706240,3177848832,3657,1869,0,212992
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794469888,91770880,3325706240,3177975808,3112,1803,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794469888,91770880,3325706240,3177975808,3245,1769,0,0
2019/10/16 21:52,0.758,0.253,98.99,0,0,0,1794465792,91770880,3325710336,3177975808,27377,15179,0,229376
2019/10/16 21:52,0.752,0.251,98.496,0.501,0,0,1794453504,91770880,3325722624,3177975808,3690,2002,0,98304
2019/10/16 21:52,2.015,0.504,97.481,0,0,0,1794924544,91770880,3325722624,3177504768,20577,563160,0,139264
2019/10/16 21:52,1.746,0.499,97.506,0,0,0.249,1794617344,91770880,3325743104,3177791488,11949,115311,0,40960
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794617344,91770880,3325743104,3177791488,3575,2081,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794617344,91770880,3325743104,3177791488,3698,3191,0,0
2019/10/16 21:52,0.501,0.251,98.997,0.251,0,0,1794609152,91770880,3325751296,3177791488,8362,4269,0,40960
2019/10/16 21:52,0.756,0.252,98.741,0.252,0,0,1794748416,91770880,3325755392,3177648128,4601,3525,0,114688
2019/10/16 21:52,0.503,0.251,99.246,0,0,0,1794629632,91770880,3325763584,3177758720,6435,7741,0,0
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794629632,91770880,3325763584,3177758720,4023,1853,0,0
2019/10/16 21:52,0.501,0.501,98.997,0,0,0,1794629632,91770880,3325763584,3177758720,5062,7537,0,0
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794629632,91770880,3325763584,3177758720,3113,3180,0,0
2019/10/16 21:52,0.754,0.251,98.241,0.754,0,0,1794629632,91770880,3325763584,3177758720,3723,1919,0,57344
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794453504,91770880,3325763584,3177934848,3310,2486,0,0
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794453504,91770880,3325763584,3177934848,3113,1746,0,0
2019/10/16 21:52,0.251,0.503,99.246,0,0,0,1794453504,91770880,3325763584,3177934848,3657,1853,0,0
2019/10/16 21:52,0.503,0,99.497,0,0,0,1794453504,91770880,3325763584,3177934848,4616,2908,0,16384
2019/10/16 21:52,0.501,0.251,98.747,0.501,0,0,1794428928,91770880,3325763584,3177959424,3874,1991,0,90112
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794408448,91770880,3325767680,3177975808,4403,2248,0,0
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794404352,91770880,3325771776,3177975808,3691,2143,0,0
2019/10/16 21:52,0.501,0,99.499,0,0,0,1794404352,91770880,3325771776,3177975808,3131,1746,0,0
2019/10/16 21:52,0.251,0.251,99.497,0,0,0,1794404352,91770880,3325771776,3177975808,3657,1853,0,0
2019/10/16 21:52,0.251,0.251,99.499,0,0,0,1794404352,91770880,3325771776,3177975808,3112,1744,0,16384
2019/10/16 21:52,0.25,0.25,99,0.5,0,0,1794531328,91770880,3325771776,3177848832,4085,2439,0,90112
2019/10/16 21:52,0.501,0.251,99.248,0,0,0,1794531328,91770880,3325771776,3177848832,3657,1869,0,0
2019/10/16 21:53,1.508,0.251,98.241,0,0,0,1794699264,91770880,3325779968,3177672704,7532,4676,0,98304
2019/10/16 21:53,0.251,0.251,99.499,0,0,0,1794699264,91770880,3325779968,3177672704,3245,1828,0,0
2019/10/16 21:53,0.75,0.25,99,0,0,0,1794699264,91770880,3325779968,3177672704,10721,5668,0,180224
2019/10/16 21:53,0.752,0.501,98.246,0.501,0,0,1794543616,91770880,3325792256,3177816064,19944,11525,0,286720
2019/10/16 21:53,4.261,0.752,94.737,0,0,0.251,1795112960,91770880,3325804544,3177234432,31524,678674,0,180224
2019/10/16 21:53,0.503,0,99.497,0,0,0,1795084288,91770880,3325816832,3177250816,2842,1555,0,0
2019/10/16 21:53,0.501,0.251,99.248,0,0,0,1795084288,91770880,3325816832,3177250816,4369,2296,0,0
2019/10/16 21:53,0.501,0.251,99.248,0,0,0,1795084288,91770880,3325816832,3177250816,2904,2787,0,106496
2019/10/16 21:53,0.503,0.503,98.995,0,0,0,1795084288,91770880,3325816832,3177250816,8399,4489,0,40960
2019/10/16 21:53,0.251,0.251,99.246,0.251,0,0,1794973696,91770880,3325816832,3177361408,4187,2822,0,65536
2019/10/16 21:53,0.503,0.251,99.246,0,0,0,1794965504,91770880,3325825024,3177361408,7068,8651,0,0
2019/10/16 21:53,0.252,0,99.748,0,0,0,1794965504,91770880,3325825024,3177361408,4023,2409,0,0
2019/10/16 21:53,0.501,0.501,98.997,0,0,0,1794965504,91770880,3325825024,3177361408,5062,8972,0,16384
2019/10/16 21:53,0.251,0.251,99.497,0,0,0,1794965504,91770880,3325825024,3177361408,3113,1761,0,0
2019/10/16 21:53,0.503,0,99.497,0,0,0,1794949120,91770880,3325825024,3177377792,3963,2159,0,0
2019/10/16 21:53,0.252,0.252,99.244,0.252,0,0,1794789376,91770880,3325825024,3177537536,3112,1745,0,49152
2019/10/16 21:53,0.251,0.251,99.497,0,0,0,1794785280,91770880,3325829120,3177537536,3113,1761,0,0
2019/10/16 21:53,0.501,0.251,99.248,0,0,0,1794785280,91770880,3325829120,3177537536,3657,1853,0,73728
2019/10/16 21:53,0.503,0.251,99.246,0,0,0,1794785280,91770880,3325829120,3177537536,4306,2816,0,16384
2019/10/16 21:53,0.5,0.25,99.25,0,0,0,1794768896,91770880,3325829120,3177553920,3967,2009,0,0
2019/10/16 21:53,0.251,0.251,99.499,0,0,0,1794740224,91770880,3325833216,3177578496,4469,2477,0,0
2019/10/16 21:53,0.499,0.249,98.504,0.748,0,0,1794609152,91770880,3325837312,3177705472,3691,2135,0,49152
2019/10/16 21:53,0.252,0,99.748,0,0,0,1794609152,91770880,3325837312,3177705472,3131,1762,0,32768
2019/10/16 21:53,0.25,0.25,99.5,0,0,0,1794736128,91770880,3325837312,3177578496,3657,1869,0,0
2019/10/16 21:53,0.251,0.251,99.499,0,0,0,1794727936,91770880,3325837312,3177586688,3112,1744,0,0
2019/10/16 21:53,0.503,0.251,99.246,0,0,0,1794727936,91770880,3325837312,3177586688,4086,2423,0,8192
2019/10/16 21:53,0.251,0.251,99.248,0.251,0,0,1794727936,91770880,3325837312,3177586688,3657,1869,0,32768
2019/10/16 21:53,0.251,0.251,99.497,0,0,0,1794727936,91770880,3325837312,3177586688,3112,1760,0,0
2019/10/16 21:53,0.503,0,99.497,0,0,0,1794617344,91770880,3325837312,3177697280,3245,1812,0,0
2019/10/16 21:53,0.499,0.499,99.002,0,0,0,1794568192,91770880,3325837312,3177746432,4303,2743,0,8192
2019/10/16 21:53,0.754,0.503,98.744,0,0,0,1794588672,91770880,3325849600,3177713664,26204,14339,0,229376
2019/10/16 21:53,5.025,0.754,93.719,0.251,0,0.251,1794965504,91770880,3325853696,3177332736,27883,666808,0,172032
2019/10/16 21:53,0.754,0.251,98.744,0.251,0,0,1794867200,91770880,3325874176,3177410560,6345,12322,0,253952
2019/10/16 21:53,0.251,0.251,99.499,0,0,0,1794867200,91770880,3325874176,3177410560,2396,1248,0,0
2019/10/16 21:53,0.501,0.251,99.248,0,0,0,1794867200,91770880,3325874176,3177410560,4877,4394,0,0
2019/10/16 21:53,0.5,0.25,99,0.25,0,0,1794867200,91770880,3325874176,3177410560,8023,4060,0,49152
2019/10/16 21:53,0.503,0.251,99.246,0,0,0,1795006464,91770880,3325878272,3177267200,4907,3715,0,0
2019/10/16 21:53,0.503,0,98.995,0.503,0,0,1795022848,91770880,3325878272,3177250816,6462,7723,0,122880
2019/10/16 21:53,0.249,0.499,99.252,0,0,0,1795014656,91770880,3325886464,3177250816,4042,1869,0,0
2019/10/16 21:53,0.503,0,99.497,0,0,0,1795014656,91770880,3325886464,3177250816,4230,4319,0,0
2019/10/16 21:53,0.5,0.25,99.25,0,0,0,1795014656,91770880,3325886464,3177250816,4046,6395,0,0
2019/10/16 21:53,0.251,0.251,99.497,0,0,0,1795014656,91770880,3325886464,3177250816,3741,1918,0,0
2019/10/16 21:53,0.251,0.503,98.995,0.251,0,0,1794711552,91770880,3325886464,3177553920,3328,1943,0,180224
2019/10/16 21:53,0.251,0,99.749,0,0,0,1794711552,91770880,3325886464,3177553920,3131,1762,0,0
2019/10/16 21:53,0.251,0.251,99.497,0,0,0,1794711552,91770880,3325886464,3177553920,5414,3005,0,16384
2019/10/16 21:53,0.75,0.25,99,0,0,0,1794707456,91770880,3325890560,3177553920,3929,1861,0,0
2019/10/16 21:53,0.5,0.5,99,0,0,0,1794691072,91770880,3325890560,3177570304,3853,2345,0,0
2019/10/16 21:53,0.503,0.251,98.744,0.503,0,0,1794674688,91770880,3325890560,3177586688,3807,2210,0,65536
2019/10/16 21:53,0.251,0.251,99.499,0,0,0,1794666496,91770880,3325890560,3177594880,3148,1761,0,0
2019/10/16 21:53,0.251,0,99.749,0,0,0,1794666496,91770880,3325890560,3177594880,3131,1745,0,0
